CustomerNumber,Name,Name2,City,Region,PostalCode,Street,Address,CustomerClass
0000015496,"HOWARD UNIVERSITY",,WASHINGTON,DC,20059,"520 W ST NW",0000108299,
0000015497,"IOWA STATE UNIVERSITY",,AMES,IA,50011,"2356 KILDEE",0000108310,
0000015498,"CASE WESTERN RESERVE UNIVERSITY",,CLEVELAND,OH,44106,"2103 CORNELL RD",0000108311,
0000015499,"HESPEROS INC",,ORLANDO,FL,32826,"3259 PROGRESS DR",0000108326,02
0000015500,"UNIVERSITY OF MINNESOTA",,MINNEAPOLIS,MN,55455,"425 E RIVER PKWY",0000108337,
0000015501,"PFIZER INC",,CAMBRIDGE,MA,02139,"610 MAIN ST",0000108338,
0000015502,"VA BOSTON HEALTHCARE SYSTEM",,"WEST ROXBURY",MA,02132,"1400 VFW PKWY",0000108341,
0000015503,"MASSACHUSETTS GENERAL HOSPITAL",,CHARLESTOWN,MA,02129,"149 13TH ST",0000108372,
0000015504,"GEORGIA STATE UNIVERSITY",,ATLANTA,GA,30303,"125 DECATUR ST",0000108375,
0000015505,"UNIVERSITY OF MICHIGAN",,"ANN ARBOR",MI,48109,"1500 E MEDICAL CENTER DR",0000108418,
0000015506,"UNIV OF ALABAMA AT BIRMINGHAM",,BIRMINGHAM,AL,35222,"3221 1ST AVE N",0000108421,
0000015507,"UNIVERSITY OF WASHINGTON",,SEATTLE,WA,98109-4714,"850 REPUBLICAN ST",0000108428,
0000015508,"YALE UNIVERSITY",,"NEW HAVEN",CT,06511,"266 WHITNEY AVE",0000108447,
0000015509,"ELI LILLY & COMPANY","FKA IMCLONE SYSTEMS","NEW YORK",NY,10016,"450 E 29TH ST",0000108464,
0000015510,"DREXEL UNIV COLLEGE OF MEDICINE",,PHILADELPHIA,PA,19129,"2900 W QUEEN LN",0000108469,
0000015511,"BAYLOR COLLEGE OF MEDICINE",,HOUSTON,TX,77030,"ONE BAYLOR PLAZA",0000108474,
0000015512,"HENRY M JACKSON FOUNDATION",,BETHESDA,MD,20814,"4301 JONES BRIDGE RD",0000108486,
0000015513,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"9000 ROCKVILLE PIKE",0000108507,
0000015514,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"10 CENTER DR",0000108510,
0000015515,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"10 CENTER DR",0000108513,
0000015516,"UNIVERSITY OF SOUTH FLORIDA",,TAMPA,FL,33612,"3720 SPECTRUM BLVD",0000108518,
0000015517,"WRIGHT STATE UNIVERSITY",,DAYTON,OH,45435,"3640 COLONEL GLENN HWY",0000108567,
0000015518,"COLUMBIA UNIVERSITY",,"NEW YORK",NY,10032,"1130 ST NICHOLAS AVE",0000108572,
0000015519,"UNIVERSITY OF MIAMI",,MIAMI,FL,33136,"1501 NW 10TH AVE",0000108617,
0000015520,"OREGON STATE UNIV EOARC BURNS",,BURNS,OR,97720,"67826-A HIGHWAY 205",0000108626,01
0000015521,"DREXEL UNIV COLLEGE OF MEDICINE",,PHILADELPHIA,PA,19102,"245 N 15TH ST",0000108633,
0000015522,"UNIVERSITY OF TEXAS AT SAN ANTONIO",,"SAN ANTONIO",TX,78249,"ONE UTSA CIRCLE",0000108636,
0000015523,"UNIVERSITY OF MIAMI",,MIAMI,FL,33136,"1501 NW 10TH AVE",0000108641,
0000015524,"UMASS MEDICAL SCHOOL",,WORCESTER,MA,01605,"364 PLANTATION ST",0000108650,
0000015525,"WAYNE STATE UNIVERSITY",,DETROIT,MI,48201,"4100 JOHN R ST",0000108655,
0000015526,"DENALI THERAPEUTICS INC",,"S SAN FRANCISCO",CA,94080,"151 OYSTER POINT BLVD",0000108701,
0000015527,"UNIV OF ALABAMA AT BIRMINGHAM",,BIRMINGHAM,AL,35222,"3221 1ST AVE N",0000108706,
0000015528,"UNIV OF CALIFORNIA AT BERKELEY",,BERKELEY,CA,94704,"LIFE SCIENCE ADDITION",0000108711,
0000015529,"GEORGE WASHINGTON UNIVERSITY",,WASHINGTON,DC,20037,"2300 EYE ST NW",0000108714,
0000015530,"HUNTER COLLEGE OF SUNY",,"NEW YORK",NY,10021,"413 E 69TH ST",0000108733,
0000015531,"CORNELL UNIVERSITY",,ITHACA,NY,14853,"930 CAMPUS RD",0000108734,
0000015532,"UNIV OF CONNECTICUT HEALTH CTR",,FARMINGTON,CT,06030,"263 FARMINGTON AVE",0000108739,
0000015533,"THOMAS JEFFERSON UNIVERSITY",,PHILADELPHIA,PA,19107,"1020 LOCUST ST",0000108760,
0000015534,"VANDERBILT UNIVERSITY",,NASHVILLE,TN,37232,"2220 PIERCE AVE",0000108761,
0000015535,"BOEHRINGER INGELHEIM",,DANBURY,CT,06810,"39 BRIAR RIDGE RD",0000108772,
0000015536,"ARVINAS INC",,"NEW HAVEN",CT,06511,"395 WINCHESTER AVE",0000108775,
0000015537,"UNIVERSITY OF PITTSBURGH",,PITTSBURGH,PA,15213,"5117 CENTRE AVE",0000108778,
0000015538,"STANFORD UNIVERSITY",,STANFORD,CA,94305,"1291 WELCH RD",0000108791,
0000015539,"UNIV OF MARYLAND AT BALTIMORE",,BALTIMORE,MD,21201,"20 PENN ST",0000108796,
0000015540,"WASHINGTON UNIVERSITY IN ST LOUIS",,"ST LOUIS",MO,63110,"4940 PARKVIEW PLACE",0000108809,
0000015541,"VIRGINIA COMMONWEALTH UNIVERSITY",,RICHMOND,VA,23284,"1000 W CARY ST",0000108818,
0000015542,"NORTHWESTERN UNIVERSITY",,CHICAGO,IL,60611,"745 N FAIRBANKS CT",0000108829,
0000015543,"BROAD INSTITUTE",,CAMBRIDGE,MA,02142,"415 MAIN ST",0000108836,
0000015544,"COLD SPRING HARBOR LABORATORY",,"COLD SPRING HARBOR",NY,11724,"ONE BUNGTOWN RD",0000108849,
0000015545,"WAYNE STATE UNIVERSITY",,DETROIT,MI,48202,"1200 HOLDEN AVE",0000108854,
0000015546,"UNIV OF CALIFORNIA AT SANTA CRUZ",,"SANTA CRUZ",CA,95064,"1156 HIGH ST",0000108871,
0000015547,"UMASS MEDICAL SCHOOL",,WORCESTER,MA,01605,"364 PLANTATION ST",0000108874,
0000015548,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"5841 S MARYLAND AVE",0000108881,
0000015549,"NEW YORK UNIV LANGONE MEDICAL CTR",,"NEW YORK",NY,10016-6481,"31ST ST & E RIVER RD",0000108886,
0000015550,"UNIVERSITY OF NEW HAMPSHIRE",,DURHAM,NH,03824,"30 O'KANE RD",0000108887,
0000015551,"GENOMICS INST NOVARTIS RSCH FNDN",,"SAN DIEGO",CA,92121,"10675 JOHN JAY HOPKINS DR",0000108896,
0000015552,"THE BROAD INSTITUTE",,CAMBRIDGE,MA,02142,"75 AMES ST",0000108903,
0000015553,"UNIVERSITY OF PENNSYLVANIA",,PHILADELPHIA,PA,19104,"3620 HAMILTON WALK",0000108904,
0000015554,"WASHINGTON UNIVERSITY IN ST LOUIS",,"ST LOUIS",MO,63110,"4940 PARKVIEW PLACE",0000108909,
0000015555,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,"811 HEALTH SCIENCES RD",0000108912,
0000015556,"YALE UNIVERSITY",,"NEW HAVEN",CT,06510,"200 S FRONTAGE RD",0000108922,
0000015557,"RIGEL PHARMACEUTICALS INC",,"S SAN FRANCISCO",CA,94080,"1180 VETERANS BLVD",0000108929,
0000015558,"GENOMICS INST NOVARTIS RSRCH FNDN",,"SAN DIEGO",CA,92121,"10675 JOHN JAY HOPKINS DR",0000108930,
0000015559,"YALE UNIVERSITY",,"WEST HAVEN",CT,06516,"300 HEFFERNAN DR",0000108949,
0000015560,"LYNNTECH INC",,"COLLEGE STATION",TX,77845,"2501 EARL RUDDER FWY S",0000108960,02
0000015561,"IIT RESEARCH INSTITUTE",,CHICAGO,IL,60616,"10 W 35TH ST",0000108965,
0000015562,"ROWAN UNIVERSITY",,STRATFORD,NJ,08084,"2 MEDICAL CENTER DR",0000108968,
0000015563,"UNIVERSITY OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"451 HEALTH SCIENCES DR",0000108969,
0000015564,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"10 CENTER DR",0000108982,
0000015565,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94158,"1700 FOURTH ST",0000108995,
0000015566,"PRINCETON UNIVERSITY",,PRINCETON,NJ,08544-1003,"WASHINGTON RD",0000109002,
0000015567,"CASE WESTERN RESERVE UNIVERSITY",,CLEVELAND,OH,44106,"2109 ADELBERT RD",0000109016,
0000015568,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000109025,
0000015569,"VASCULOX INC",,"ST LOUIS",MO,63108,"4320 FOREST PARK AVE",0000109034,02
0000015570,"THE ROGOSIN INSTITUTE",,XENIA,OH,45385,"740 BIRCH RD",0000109039,
0000015571,"UNIVERSITY OF VIRGINIA",,CHARLOTTESVILLE,VA,22908,"409 LANE RD",0000109050,
0000015572,"MASSACHUSETTS INST OF TECHNOLOGY",,CAMBRIDGE,MA,02142,"31 AMES ST",0000109065,
0000015573,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"10 CENTER DR",0000109068,
0000015574,"HARVARD UNIVERSITY",,CAMBRIDGE,MA,02138,"58 OXFORD ST",0000109083,
0000015575,"SORRENTO THERAPEUTICS INC",,"SAN DIEGO",CA,92121,"9380 JUDICIAL DR",0000109100,
0000015576,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12801 E 17TH AVE",0000109101,
0000015577,"SCRIPPS RESEARCH INSTITUTE",,"SAN DIEGO",CA,92121,"3215 MERRYFIELD ROW",0000109106,
0000015578,"J&J MALVERN VMI","PDLM B9 9332",MALVERN,PA,19355,"224 GREAT VALLEY PARKWAY",0000109125,
0000015579,"GENENTECH, INC",,"SOUTH SAN FRANCISCO",CA,94080,"340 POINT SAN BRUNO BLVD",0000109126,
0000015580,"BAYLOR COLLEGE OF MEDICINE",,HOUSTON,TX,77030,"ONE BAYLOR PLAZA",0000109127,
0000015581,"BAYLOR COLLEGE OF MEDICINE",,HOUSTON,TX,77030,"ONE BAYLOR PLAZA",0000109128,
0000015582,"JOHNS HOPKINS UNIVERSITY",,BALTIMORE,MD,21205,"615 N WOLFE ST",0000109133,
0000015583,"NEW YORK UNIVERSITY",,"NEW YORK",NY,10003-6758,"12 WAVERLY PL",0000109142,
0000015584,"UNIVERSITY OF MIAMI",,MIAMI,FL,33136,"1400 NW 12TH AVE",0000109145,
0000015585,"ELI LILLY & COMPANY",,INDIANAPOLIS,IN,46225,"639 S DELAWARE ST",0000109148,
0000015586,"UNIVERSITY OF IOWA",,"IOWA CITY",IA,52242,"285 NEWTON RD",0000109155,
0000015587,"DANA FARBER CANCER INSTITUTE",,BOSTON,MA,02210,"27 DRYDOCK AVE",0000109158,
0000015588,"ST CATHERINE UNIVERSITY",,"PRIOR LAKE",MN,55372,"4190 190TH ST E",0000109169,01
0000015589,"ST CATHERINE UNIVERSITY",,"ST PAUL",MN,55105,"2004 RANDOLPH AVE",0000109172,
0000015590,"MEDICAL COLLEGE OF WISCONSIN",,MILWAUKEE,WI,53226,"8701 WATERTOWN PLANK RD",0000109173,
0000015591,"LAM THERAPEUTICS",,GUILFORD,CT,06437,"530 WHITFIELD ST",0000109176,02
0000015592,"LONGHORN VACCINES & DIAGNOSTICS LLC",,BETHESDA,MD,20814,"2 BETHESDA METRO CTR",0000109187,02
0000015593,"LONGHORN VACCINES & DIAGNOSTICS LLC",,GAITHERSBURG,MD,20878,"19 FIRSTFIELD RD",0000109190,
0000015594,"MEMORIAL SLOAN KETTERING CANCER CTR",,"NEW YORK",NY,10021,"408 E 69TH ST",0000109193,
0000015595,"UNIVERSITY OF FLORIDA",,GAINESVILLE,FL,32610,"2033 MOWRY RD",0000109196,
0000015596,"UT SOUTHWESTERN MEDICAL CTR",,DALLAS,TX,75390,"5323 HARRY HINES BLVD",0000109203,
0000015597,"ICP LTD","INSTITUTE OF CELLULAR PHARMACOLOGY",MOSTA,,MST3000,"UNIT F24, MOSTA TECHNOPARK,",0000109212,01
0000015598,"UNIVERSITY OF KENTUCKY",,LEXINGTON,KY,40536-0596,"789 S LIMESTONE",0000109217,
0000015599,"WASHINGTON UNIVERSITY IN ST LOUIS",,"SAINT LOUIS",MO,63110,"4523 CLAYTON AVE",0000109218,
0000015600,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"37 CONVENT DR",0000109241,
0000015601,"UNIVERSITY OF WASHINGTON",,SEATTLE,WA,98109,"850 REPUBLICAN ST",0000109248,
0000015602,"MOUNT SINAI MEDICAL SCHOOL",,"NEW YORK",NY,10029,"101ST ST BTWN MADISON & 5TH AVE",0000109255,
0000015603,"STANFORD UNIVERSITY",,STANFORD,CA,94305,"380 ROTHWAY",0000109256,
0000015604,"UNIVERSITY OF UTAH",,"SALT LAKE CITY",UT,84112,"15 N MEDICAL DR EAST",0000109273,
0000015605,"NEW YORK UNIV LANGONE MEDICAL CTR",,"NEW YORK",NY,10016-6481,"31ST ST & E RIVER DR",0000109276,
0000015606,"IMMTECH INC",,"NEW WINDSOR",MD,21776,,0000109289,02
0000015607,"IMMTECH INC",,"NEW WINDSOR",MD,21776,"206 HIGH ST",0000109292,
0000015608,"UNIVERSITY OF COLORADO AT DENVER",,AURORA,CO,80045,"1775 AURORA CT",0000109299,
0000015609,"UNIVERSITY OF FLORIDA",,GAINESVILLE,FL,32610,"1200 NEWELL DR",0000109306,
0000015610,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000109313,
0000015611,"UNIVERSITY OF MARYLAND AT BALTIMORE",,BALTIMORE,MD,21201,"685 W BALITMORE ST",0000109318,
0000015612,"BAYLOR UNIVERSITY MEDICAL CENTER",,TEMPLE,TX,76504,"1901 S FIRST ST",0000109325,
0000015613,"PENNSYLANIA STATE UNIVERSITY",,HERSHEY,PA,17033,"500 UNIVERSITY DR",0000109330,
0000015614,"NORTHWESTERN UNIVERSITY",,CHICAGO,IL,60611,"745 N FAIRBANKS CT",0000109333,
0000015615,"UNIVERSITY OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,"829 HEALTH SCIENCES RD",0000109338,
0000015616,"TULANE CANCER CENTER",,"NEW ORLEANS",LA,70112,"1700 TULANE AVE",0000109365,
0000015617,"INDIANA UNIVERSITY",,INDIANAPOLIS,IN,46202-5120,"635 BARNHILL DR",0000109376,
0000015618,"WALLA WALLA UNIVERSITY",,"COLLEGE PLACE",WA,99324,"204 S COLLEGE AVE",0000109380,01
0000015619,"WALLA WALLA UNIVERSITY",,"COLLEGE PLACE",WA,99324,"115 W WHITMAN DR",0000109381,
0000015620,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"10 CENTER DR",0000109396,
0000015621,"CRYSTAL BILLINGS",,MONTGOMERY,TX,77356,,0000109397,
0000015622,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94158,"1450 THIRD ST",0000109398,
0000015623,"WASHINGTON UNIVERSITY IN ST LOUIS",,"ST LOUIS",MO,63110,"4523 CLAYTON AVE",0000109405,
0000015624,"MAGARRAY INC",,MILPITAS,CA,95035,"521 COTTONWOOD DR",0000109438,
0000015625,"DANA FARBER CANCER INSTITUTE",,BOSTON,MA,02210,"27 DRYDOCK AVE",0000109453,
0000015626,"SOUTH DAKOTA STATE UNIVERSITY",,BROOKINGS,SD,57007,"2202 AVERA HEALTH & SCIENCE CTR",0000109463,
0000015631,"RUTGERS STATE UNIVERSITY OF NJ",,NEWARK,NJ,07103,"185 S ORANGE AVE",0000109496,
0000015636,"UNIV OF ALABAMA AT BIRMINGHAM",,BIRMINGHAM,AL,35222,"3221 1ST AVE N",0000109522,
0000015637,"NEW YORK UNIV LANGONE MED CTR",,"NEW YORK",NY,10016,"450 E 29TH ST",0000109530,
0000015638,"MASSACHUSETTS GENERAL HOSPITAL",,CHARLESTOWN,MA,02129,"149 13TH ST",0000109533,
0000015639,"HARVARD INSTITUTE OF MEDICINE",,BOSTON,MA,02115,"77 AVE LOUIS PASTEUR",0000109568,
0000015640,"OHIO AG RES & DEV CENTER, OSU",,WOOSTER,OH,44691,"1680 MADISON AVE",0000109581,
0000015641,"NORTHWESTERN UNIVERSITY",,CHICAGO,IL,60611,"303 E CHICAGO AVE",0000109584,
0000015642,"DARTMOUTH COLLEGE","DEPT OF BIOLOGY",HANOVER,NH,03755,"78 COLLEGE ST",0000109599,
0000015643,"GREEN CLINICS LABORATORY",,DOVER,DE,19904,"740 S NEW ST",0000109612,02
0000015644,"WASHINGTON UNIVERSITY IN ST LOUIS",,"ST LOUIS",MO,63110,"4523 CLAYTON AVE",0000109621,
0000015645,"SCRIPPS RESEARCH INSTITUTE",,JUPITER,FL,33458,"130 SCRIPPS WAY",0000109626,
0000015646,"NORTHWESTERN UNIVERSITY",,CHICAGO,IL,60611,"745 N FAIRBANKS CT",0000109631,
0000015647,"INDIANA UNIVERSITY",,INDIANAPOLIS,IN,46202-5120,"635 BARNHILL DR",0000109638,
0000015648,AFFINERGY,,"RESEARCH TRIANGLE PARK",NC,27709,,0000109643,02
0000015649,AFFINERGY,,DURHAM,NC,27713,"617 DAVIS DR",0000109648,
0000015650,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000109651,
0000015651,"UNIVERSITY OF MICHIGAN",,"ANN ARBOR",MI,48109,"1600 HURAN PKWY",0000109662,
0000015652,"UNIV OF ALABAMA AT BIRMINGHAM",,BIRMINGHAM,AL,35222,"3221 1ST AVE N",0000109675,
0000015653,"PFIZER INC",,CAMBRIDGE,MA,02139,"610 MAIN ST",0000109676,
0000015654,"DANA FARBER CANCER INSTITUTE",,BOSTON,MA,02210,"27 DRYDOCK AVE",0000109677,
0000015655,"UNIVERSITY OF NORTH CAROLINA",,"CHAPEL HILL",NC,27599,"120 MASON FARM RD",0000109679,
0000015656,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94158,"1450 THIRD ST",0000109680,
0000015657,"MRI UTC",,HYATTSVILLE,MD,20782,"6525 BELCREST RD",0000109688,
0000015658,"L & J BIOSCIENCES",,GAITHESRBURG,MD,20878,"19 FIRST FIELD RD",0000109689,
0000015659,"HARVARD SCHOOL OF PUBLIC HEALTH",,BOSTON,MA,02115,"655 HUNTINGTON AVE",0000109694,
0000015660,"UNIVERSITY OF MICHIGAN",,"ANN ARBOR",MI,48109-5600,"1150 W MEDICAL CENTER DR",0000109699,
0000015661,"NORTHWESTERN UNIVERSITY",,CHICAGO,IL,60611,"745 N FAIRBANKS CT",0000109704,
0000015662,"UNIVERSITY OF NEBRASKA",,OMAHA,NE,68106,"601 S SADDLE CREEK RD",0000109711,
0000015663,"IOWA STATE UNIVERSITY",,AMES,IA,50011-1031,"2310 PAMMEL DR",0000109718,
0000015664,"INDIANA UNIVERSITY",,"SOUTH BEND",IN,46617-1404,"1234 N NOTRE DAME AVE",0000109727,
0000015665,"BEIJING DAKEWE BIOTECH COMPANY LIMI",,"BEI QIJIA TOWN, CHANGPING DISTRICT",010,102200,"NO.10 YUAN, ZHENG GEZHUANG VILLAGE,",0000109740,04
0000015666,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISO",CA,94158,"1450 THIRD ST",0000109741,
0000015667,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"35A CONVENT DR",0000109748,
0000015668,"CALICO LIFE SCIENCES LLC",,"S SAN FRANCISCO",CA,94080-1985,"1170 VETERANS BLVD",0000109749,
0000015669,"BRIGHAM & WOMENS HOSPITAL",,BOSTON,MA,02115,"20 SHATTUCK ST",0000109750,
0000015670,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000109751,
0000015671,"CARNEGIE MELLON INSTITUTE",,PITTSBURGH,PA,15213,"5000 FORKS AVE",0000109752,01
0000015672,"UNIVERSITY OF MINNESOTA",,MINNEAPOLIS,MN,55455,"420 WASHINGTON AVE SE",0000109759,
0000015673,"JOHNS HOPKINS ENTERPRISE",,BALTIMORE,MD,21205,"1950 MCELDERRY ST",0000109762,
0000015674,"EUROFINS LANCASTER LABORATORIES INC",,LANCASTER,PA,17601-5994,"2425 NEW HOLLAND PIKE",0000109767,
0000015676,"INDIANA UNIVERSITY",,INDIANAPOLIS,IN,46202,"980 W WALNUT ST",0000109782,
0000015677,"BIO X CELL",,"WEST LEBANON",NH,03784,"10 TECHNOLOGY DR",0000109801,02
0000015678,"PFIZER INC",,CAMBRIDGE,MA,02139,"610 MAIN ST",0000109810,
0000015679,"USUHS RECEIVING SECTION",,BETHESDA,MD,20814,"4301 JONES BRIDGE RD",0000109815,
0000015680,"ELI LILLY & COMPANY",,INDIANAPOLIS,IN,46225,"355 E MERRILL ST",0000109824,
0000015681,"UNIVERSITY OF CINCINNATI",,CINCINATTI,OH,45267,"231 ALBERT SABIN WAY",0000109847,
0000015682,"NORTH DAKOTA STATE UNIVERSITY",,FARGO,ND,58105,"1401 ALBRECHT BLVD",0000109852,
0000015683,"INDIANA UNIVERSITY",,"SOUTH BEND",IN,46617-1404,"1234 N NOTRE DAME AVE",0000109859,
0000015684,"ROYAL CANIN",,"ST CHARLES",MO,63301,"500 FNTN LAKES BLVD",0000109860,02
0000015685,"ROYAL CANIN",,LEWISBURG,OH,45338,"6574 STATE ROUTE 503 NORTH",0000109865,
0000015686,"UNIVERSITY OF UTAH",,"SALT LAKE CITY",UT,84132,"30 NORTH 1900 E",0000109869,
0000015687,"MASSACHUSETTS INST OF TECHNOLOGY",,CAMBRIDGE,MA,02142,"400 MAIN ST",0000109878,
0000015688,"PRECISION FOR MEDICINE INC","FKA APPLIED IMMUNOLOGY INC","REDWOOD CITY",CA,94063,"2686 MIDDLEFIELD RD",0000109883,
0000015689,"WASHINGTON UNIVERSITY IN ST LOUIS",,"ST LOUIS",MO,63110,"4523 CLAYTON AVE",0000109890,
0000015690,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"392 OLD DAVIS RD",0000109891,
0000015691,LUMINEX,,AUSTIN,TX,78727,"12212 TECHNOLOGY BLVD",0000109896,02
0000015692,LUMINEX,,AUSTIN,TX,78727,"12201 TECHNOLOGY BLVD",0000109899,
0000015693,"EMORY UNIVERSITY",,DECATUR,GA,30033,"1670 CLAIRMONT RD NE",0000109900,
0000015696,"BROWN UNIVERSITY",,PROVIDENCE,RI,02906,"34 OLIVE ST",0000109926,
0000015697,"NATIONAL INSTS OF HEALTH",,BETHESDA,MD,20892,"10 CENTER DR",0000109933,
0000015698,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095-7332,"635 CHARLES E YOUNG DR S",0000109957,
0000015699,"WEILL CORNELL MEDICAL COLLEGE",,"NEW YORK",NY,10021,"413 E 69TH ST",0000109958,
0000015700,"UNIV OF ALABAMA AT BIRMINGHAM",,BIRMINGHAM,AL,35222,"3221 1ST AVE N",0000109969,
0000015701,"UNIVERSITY OF ILLINOIS",,URBANA,IL,61801,"1206 W GREGORY DR",0000109976,
0000015702,"ABVITRO INC",,BOSTON,MA,02210,"27 DRYDOCK AVE",0000110035,02
0000015703,"UMASS MEDICAL SCHOOL",,WORCESTER,MA,01605,"364 PLANTATION ST",0000110046,
0000015704,"OREGON STATE UNIVERSITY",,CORVALLIS,OR,97331,"1601 SW JEFFERSON AVE",0000110049,
0000015705,"ROWAN UNIVERSITY",,STRATFORD,NJ,08084,"2 MEDICAL CENTER DR",0000110060,
0000015706,"JOHNS HOPKINS ENTERPRISE",,BALTIMORE,MD,21205,"1915 E MADISON ST",0000110067,
0000015707,"MEDSTAR CORP",,BALTIMORE,MD,21236,"PO BOX 44250",0000110070,02
0000015708,"UNIVERSITY OF SOUTHERN CALIFORNIA",,"LOS ANGELES",CA,90033,"1333 SAN PABLO ST",0000110103,
0000015709,"BRIAN MCWILLIAMS",,MONTGOMERY,TX,77356,,0000110131,
0000015710,"PFIZER INC",,CHESTERFIELD,MO,63017,"700 CHESTERFIELD PKWY W",0000110132,
0000015711,"MEMORIAL SLOAN KETTERING CANCER CTR",,"NEW YORK",NY,10065,"411 E 67TH ST",0000110133,
0000015712,"MOUNT SINAI SCHOOL OF MEDICINE",,"NEW YORK",NY,10029,"101ST ST BTWN MADISON & 5TH AVE",0000110136,
0000015713,"BAYER HEALTHCARE LLC",,"SAN FRANCISCO",CA,94158,"455 MISSION BAY BLVD S",0000110151,
0000015714,"WAYNE STATE UNIVERSITY",,DETROIT,MI,48202,"1200 HOLDEN AVE",0000110162,
0000015715,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"35 CONVENT DR",0000110165,
0000015716,"NATIONAL INSTITUTES OF HEALTH",,BETHESDA,MD,20892,"10 CENTER DR",0000110168,
0000015717,"GEORGIA REGENTS UNIVERSITY",,AUGUSTA,GA,30912,"1462 LANEY WALKER BLVD",0000110171,
0000015718,"UNIVERSITY OF MICHIGAN",,"ANN ARBOR",MI,48109-1048,"830 N UNIVERSITY AVE",0000110174,
0000015719,"YALE UNIVERSITY",,"NEW HAVEN",CT,06510,"200 S FRONTAGE RD",0000110175,
0000015720,"OHIO STATE UNIVERSITY",,COLUMBUS,OH,43210,"1900 COFFEY RD",0000110178,
0000015721,"UNIVERSITY OF ST THOMAS",,HOUSTON,TX,77006,"3800 MONTROSE",0000110179,01
0000015722,"UNIVERSITY OF KENTUCKY",,LEXINGTON,KY,40546-0312,"1405 VETERANS DR",0000110196,
0000015723,"UNIV OF ALABAMA AT BIRMINGHAM",,BIRMINGHAM,AL,35222,"3221 1ST AVE N",0000110211,
0000015724,"UNIVERSITY OF TEXAS AT DALLAS",,RICHARDSON,TX,75080,"2811 N FLOYD RD",0000110216,
0000015725,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"675 CHARLES E YOUNG DR S",0000110225,
0000015726,"VIRGINIA COMMONWEALTH UNIVERSITY",,RICHMOND,VA,23298,"1101 E MARSHALL ST",0000110234,
0000015727,"WEILL CORNELL MEDICAL COLLEGE",,"NEW YORK",NY,10021,"413 E 69TH ST",0000110247,
0000015728,"TEXAS A&M HSC",,BRYAN,TX,77807,"8447 TEXAS 47",0000110248,
0000015729,"UNIVERSITY OF NEBRASKA",,OMAHA,NE,68106,"601 S SADDLE CREEK RD",0000110253,
0000015730,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"615 CHARLES E YOUNG DR S",0000110272,
0000015731,"MIAMI UNIVERSITY",,OXFORD,OH,45056,"700 E HIGH ST",0000110273,
0000015732,"HARVARD SCHOOL OF PUBLIC HEALTH",,BOSTON,MA,02115,"665 HUNTINGTON AVE",0000110288,
0000015733,"DANA FARBER CANCER INSTITUTE",,BOSTON,MA,02210,"27 DRYDOCK AVE",0000110307,
0000015734,"MERCK SHARP & DOHME CORP",,"WEST POINT",PA,19486,"770 SUMNEYTOWN PIKE BLVD",0000110310,
0000015735,"EMOLECULES INC",,"LA JOLLA",CA,92037,"11025 N TORREY PINES RD",0000110325,02
0000015736,"BAYLOR COLLEGE OF MEDICINE",,HOUSTON,TX,77030-2600,"1102 BATES AVE",0000110338,
0000015737,"UNIV OF TEXAS HEALTH SCIENCE CTR",,HOUSTON,TX,77030-1503,"6431 FANNIN ST",0000110339,
